customerID,CUSTOMERNAME,ADDRESSLINE1,CITY,STATE,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME
1564,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Huxley,Adrian
1565,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai
1566,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter
1567,Lyon Souveniers,27 rue du Colonel Pierre Avia,Paris,,75508,France,Da Cunha,Daniel
1568,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,CA,90003,USA,Young,Julie
1569,Baane Mini Imports,Erling Skakkes gate 78,Stavern,,4110,Norway,Bergulfsen,Jonas
1570,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA,Hirano,Juri
1571,Daedalus Designs Imports,"184, chausse de Tournai",Lille,,59000,France,Rance,Martine
1572,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway,Oeztan,Veysel
1573,Mini Wheels Co.,5557 North Pendale Street,San Francisco,CA,28034,USA,Murphy,Julie
1574,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan,Kentary,Mory
1575,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter
1576,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,PA,71270,USA,Hernandez,Rosa
1577,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA,Frick,Sue
1578,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,CT,97562,USA,King,Julie
1579,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France,Labrune,Janine
1580,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,Hernandez,Marta
1581,"Clover Collections, Co.",25 Maiden Lane,Dublin,,2,Ireland,Cassidy,Dean
1582,Mini Classics,3758 North Pendale Street,White Plains,NY,24067,USA,Frick,Steve
1583,Diecast Classics Inc.,7586 Pompton St.,Allentown,PA,70267,USA,Yu,Kyung
1584,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai
1585,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,,8022,Spain,Saavedra,Eduardo
1586,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland,Suominen,Kalle
1587,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France,Labrune,Janine
1588,Scandinavian Gift Ideas,?kergatan 24,Boras,,S-844 67,Sweden,Larsson,Maria
1589,Auto Canal Petit,"25, rue Lauriston",Paris,,75016,France,Perrier,Dominique
1590,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy,Moroni,Maurizio
1591,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark,Petersen,Jytte
1592,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore,Natividad,Eric
1593,"Stylish Desk Decors, Co.",35 King George,London,,WX3 6FW,UK,Brown,Ann
1594,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1595,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1596,Scandinavian Gift Ideas,?kergatan 24,Boras,,S-844 67,Sweden,Larsson,Maria
1597,CAF Imports,"Merchants House, 27-30 Merchant's Quay",Madrid,,28023,Spain,Fernandez,Jesus
1598,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA,Tam,Wing C
1599,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,,8022,Spain,Saavedra,Eduardo
1600,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France,Saveley,Mary
1601,Petit Auto,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Dewey,Catherine
1602,giftsbymail.co.uk,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Bennett,Helen
1603,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai
1604,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,Fresnisre,Jean
1605,Petit Auto,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Dewey,Catherine
1606,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,Lincoln,Elizabeth
1607,Amica Models & Co.,Via Monte Bianco 34,Torino,,10100,Italy,Accorti,Paolo
1608,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK,Ashworth,Victoria
1609,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France,Labrune,Janine
1610,"Volvo Model Replicas, Co",Berguvsv„gen  8,Lule,,S-958 22,Sweden,Berglund,Christina
1611,Classic Legends Inc.,5905 Pompton St.,NYC,NY,10022,USA,Hernandez,Maria
1612,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1613,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Shimamura,Akiko
1614,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,28034,USA,Brown,Julie
1615,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1616,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,MA,51003,USA,Yoshido,Juri
1617,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,,60528,Germany,Keitel,Roland
1618,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK,Ashworth,Victoria
1619,Signal Gift Stores,8489 Strong St.,Las Vegas,NV,83030,USA,King,Sue
1620,Signal Collectibles Ltd.,2793 Furth Circle,Brisbane,CA,94217,USA,Taylor,Sue
1621,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,28034,USA,Brown,Julie
1622,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Rovelli,Giovanni
1623,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1624,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Victoria,3150,Australia,Connery,Sean
1625,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1626,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,,28023,Spain,Sommer,Mart¡n
1627,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France,Saveley,Mary
1628,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1629,Mini Caravy,"24, place Kluber",Strasbourg,,67000,France,Citeaux,Frederique
1630,Amica Models & Co.,Via Monte Bianco 34,Torino,,10100,Italy,Accorti,Paolo
1631,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway,Oeztan,Veysel
1632,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,,78000,France,Tonini,Daniel
1633,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1634,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA,Young,Valarie
1635,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK,Ashworth,Victoria
1636,Atelier graphique,"54, rue Royale",Nantes,,44000,France,Schmitt,Carine
1637,Lyon Souveniers,27 rue du Colonel Pierre Avia,Paris,,75508,France,Da Cunha,Daniel
1638,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,CA,90003,USA,Young,Julie
1639,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1640,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna
1641,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1642,Baane Mini Imports,Erling Skakkes gate 78,Stavern,,4110,Norway,Bergulfsen,Jonas
1643,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,,75012,France,Bertrand,Marie
1644,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,,28023,Spain,Sommer,Mart¡n
1645,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA,Hirano,Juri
1646,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,,90110,Finland,Koskitalo,Pirkko
1647,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore,Natividad,Eric
1648,"Stylish Desk Decors, Co.",35 King George,London,,WX3 6FW,UK,Brown,Ann
1649,"Iberia Gift Imports, Corp.","C/ Romero, 33",Sevilla,,41101,Spain,Roel,Jose Pedro
1650,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France,Saveley,Mary
1651,Diecast Collectables,6251 Ingle Ln.,Boston,MA,51003,USA,Franco,Valarie
1652,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore,Victorino,Wendy
1653,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1654,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1655,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore,Victorino,Wendy
1656,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1657,Diecast Classics Inc.,7586 Pompton St.,Allentown,PA,70267,USA,Yu,Kyung
1658,Scandinavian Gift Ideas,?kergatan 24,Boras,,S-844 67,Sweden,Larsson,Maria
1659,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,Hernandez,Marta
1660,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada,Tannamuri,Yoshi
1661,Vitachrome Inc.,2678 Kingston Rd.,NYC,NY,10022,USA,Frick,Michael
1662,"Volvo Model Replicas, Co",Berguvsv„gen  8,Lule,,S-958 22,Sweden,Berglund,Christina
1663,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,,28023,Spain,Sommer,Mart¡n
1664,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1665,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1666,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1667,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1668,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France,Labrune,Janine
1669,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,,1227 MM,Philippines,Cruz,Arnold
1670,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France,Henriot,Paul
1671,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1672,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,CA,90003,USA,Young,Julie
1673,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,28034,USA,Brown,Julie
1674,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna
1675,Daedalus Designs Imports,"184, chausse de Tournai",Lille,,59000,France,Rance,Martine
1676,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1677,Auto Canal Petit,"25, rue Lauriston",Paris,,75016,France,Perrier,Dominique
1678,Daedalus Designs Imports,"184, chausse de Tournai",Lille,,59000,France,Rance,Martine
1679,Vitachrome Inc.,2678 Kingston Rd.,NYC,NY,10022,USA,Frick,Michael
1680,Auto Canal Petit,"25, rue Lauriston",Paris,,75016,France,Perrier,Dominique
1681,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,MA,51003,USA,Yoshido,Juri
1682,Online Mini Collectables,7635 Spinnaker Dr.,Brickhaven,MA,58339,USA,Barajas,Miguel
1683,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,Hernandez,Marta
1684,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,,21240,Finland,Karttunen,Matti
1685,Baane Mini Imports,Erling Skakkes gate 78,Stavern,,4110,Norway,Bergulfsen,Jonas
1686,Microscale Inc.,5290 North Pendale Street,NYC,NY,10022,USA,Kuo,Kee
1687,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,,1227 MM,Philippines,Cruz,Arnold
1688,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria,Pipps,Georg
1689,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1690,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland,Suominen,Kalle
1691,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France,Labrune,Janine
1692,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1693,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,,WX1 6LT,UK,Devon,Elizabeth
1694,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK,Ashworth,Victoria
1695,Signal Gift Stores,8489 Strong St.,Las Vegas,NV,83030,USA,King,Sue
1696,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna
1697,Heintze Collectables,Smagsloget 45,Aaarhus,,8200,Denmark,Ibsen,Palle
1698,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,CT,97562,USA,King,Julie
1699,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1700,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA,Young,Valarie
1701,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff
1702,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1703,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France,Saveley,Mary
1704,Mini Caravy,"24, place Kluber",Strasbourg,,67000,France,Citeaux,Frederique
1705,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff
1706,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1707,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore,Victorino,Wendy
1708,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,,WX1 6LT,UK,Devon,Elizabeth
1709,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1710,FunGiftIdeas.com,1785 First Street,New Bedford,MA,50553,USA,Benitez,Violeta
1711,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK,Ashworth,Victoria
1712,Signal Gift Stores,8489 Strong St.,Las Vegas,NV,83030,USA,King,Sue
1713,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1714,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1715,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA,Frick,Sue
1716,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Huxley,Adrian
1717,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1718,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,,75012,France,Bertrand,Marie
1719,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff
1720,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland,Suominen,Kalle
1721,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,,90110,Finland,Koskitalo,Pirkko
1722,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore,Natividad,Eric
1723,"Stylish Desk Decors, Co.",35 King George,London,,WX3 6FW,UK,Brown,Ann
1724,"Iberia Gift Imports, Corp.","C/ Romero, 33",Sevilla,,41101,Spain,Roel,Jose Pedro
1725,Mini Classics,3758 North Pendale Street,White Plains,NY,24067,USA,Frick,Steve
1726,Diecast Collectables,6251 Ingle Ln.,Boston,MA,51003,USA,Franco,Valarie
1727,Signal Collectibles Ltd.,2793 Furth Circle,Brisbane,CA,94217,USA,Taylor,Sue
1728,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1729,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1730,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore,Victorino,Wendy
1731,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1732,Diecast Classics Inc.,7586 Pompton St.,Allentown,PA,70267,USA,Yu,Kyung
1733,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai
1734,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,Hernandez,Marta
1735,Heintze Collectables,Smagsloget 45,Aaarhus,,8200,Denmark,Ibsen,Palle
1736,Vitachrome Inc.,2678 Kingston Rd.,NYC,NY,10022,USA,Frick,Michael
1737,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1738,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff
1739,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1740,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1741,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1742,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1743,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1744,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France,Labrune,Janine
1745,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Rovelli,Giovanni
1746,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria,Pipps,Georg
1747,Gift Ideas Corp.,2440 Pompton St.,Glendale,CT,97561,USA,Lewis,Dan
1748,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA,Tam,Wing C
1749,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,,21240,Finland,Karttunen,Matti
1750,Scandinavian Gift Ideas,?kergatan 24,Boras,,S-844 67,Sweden,Larsson,Maria
1751,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,,31000,France,Roulet,Annette
1752,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,London,,WA1 1DP,UK,Hardy,Thomas
1753,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,,1227 MM,Philippines,Cruz,Arnold
1754,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,Los Angeles,CA,28034,USA,Chandler,Michael
1755,Collectable Mini Designs Co.,361 Furth Circle,San Diego,CA,91217,USA,Thompson,Valarie
1756,Cambridge Collectables Co.,4658 Baden Av.,Cambridge,MA,51247,USA,Tseng,Kyung
1757,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1758,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,MA,58339,USA,Nelson,Allen
1759,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,,N 0106,Norway,Klaeboe,Jan
1760,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,,80686,Germany,Donnermeyer,Michael
1761,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,PA,71270,USA,Cervantes,Francisca
1762,giftsbymail.co.uk,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Bennett,Helen
1763,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Rovelli,Giovanni
1764,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Shimamura,Akiko
1765,"Stylish Desk Decors, Co.",35 King George,London,,WX3 6FW,UK,Brown,Ann
1766,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,,90110,Finland,Koskitalo,Pirkko
1767,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1768,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France,Henriot,Paul
1769,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA,Frick,Sue
1770,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Victoria,3150,Australia,Connery,Sean
1771,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK,Ashworth,Victoria
1772,Signal Gift Stores,8489 Strong St.,Las Vegas,NV,83030,USA,King,Sue
1773,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna
1774,Heintze Collectables,Smagsloget 45,Aaarhus,,8200,Denmark,Ibsen,Palle
1775,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Rovelli,Giovanni
1776,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1777,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA,Young,Valarie
1778,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff
1779,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,London,,WA1 1DP,UK,Hardy,Thomas
1780,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France,Saveley,Mary
1781,Mini Caravy,"24, place Kluber",Strasbourg,,67000,France,Citeaux,Frederique
1782,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff
1783,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1784,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore,Victorino,Wendy
1785,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,,WX1 6LT,UK,Devon,Elizabeth
1786,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1787,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK,Ashworth,Victoria
1788,Signal Gift Stores,8489 Strong St.,Las Vegas,NV,83030,USA,King,Sue
1789,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1790,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1791,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA,Frick,Sue
1792,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Huxley,Adrian
1793,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,PA,71270,USA,Hernandez,Rosa
1794,Marseille Mini Autos,"12, rue des Bouchers",Marseille,,13008,France,Lebihan,Laurence
1795,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
1796,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,MA,58339,USA,Nelson,Allen
1797,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,Los Angeles,CA,28034,USA,Chandler,Michael
1798,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,Fresnisre,Jean
1799,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway,Oeztan,Veysel
1800,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA,Young,Valarie
1801,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1802,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1803,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland,Holz,Michael
1804,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,,90110,Finland,Koskitalo,Pirkko
1805,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,,WX1 6LT,UK,Devon,Elizabeth
1806,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy,Moroni,Maurizio
1807,Signal Gift Stores,8489 Strong St.,Las Vegas,NV,83030,USA,King,Sue
1808,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland,Holz,Michael
1809,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,,N 0106,Norway,Klaeboe,Jan
1810,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany,Pfalzheim,Henriette
1811,FunGiftIdeas.com,1785 First Street,New Bedford,MA,50553,USA,Benitez,Violeta
1812,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,PA,71270,USA,Hernandez,Rosa
1813,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter
1814,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
1815,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,CA,90003,USA,Young,Julie
